id,condition,trial,rt,follow_robot,accuracy,conf
60c8daf9fadf8da8da331140,No-ToM,Trial 2,1072.5999999940395,follow,correct,100
60c8daf9fadf8da8da331140,No-ToM,Trial 3,7447.70000000298,follow,correct,23
60c8daf9fadf8da8da331140,No-ToM,Trial 4,1199.5,follow,correct,100
60c8daf9fadf8da8da331140,No-ToM,Breaking of Trust,1288.3999999910593,follow,correct,100
60c8daf9fadf8da8da331140,No-ToM,Trial 6,1329.4000000059605,follow,correct,100
60c8daf9fadf8da8da331140,No-ToM,Trial 7,2611.70000000298,follow,correct,100
60c8daf9fadf8da8da331140,No-ToM,Trial 8,1590.8999999910593,follow,correct,100
60c8daf9fadf8da8da331140,No-ToM,Trial 9,1125.1000000089402,follow,correct,100
60c8daf9fadf8da8da331140,No-ToM,Assessment of Trust,1392.8999999910593,follow,correct,73
60c8ef2dd1ec0ad14f22af38,ToM,Trial 1,2068,follow,correct,100
60c8ef2dd1ec0ad14f22af38,ToM,Trial 2,1378,follow,correct,100
60c8ef2dd1ec0ad14f22af38,ToM,Trial 3,7888,follow,correct,80
60c8ef2dd1ec0ad14f22af38,ToM,Trial 4,1332,follow,correct,100
60c8ef2dd1ec0ad14f22af38,ToM,Breaking of Trust,1868,follow,correct,100
60c8ef2dd1ec0ad14f22af38,ToM,Trial 6,2381,follow,correct,81
60c8ef2dd1ec0ad14f22af38,ToM,Trial 7,4094,follow,correct,78
60c8ef2dd1ec0ad14f22af38,ToM,Trial 8,3901,follow,correct,100
60c8ef2dd1ec0ad14f22af38,ToM,Trial 9,1510,follow,correct,100
60c8ef2dd1ec0ad14f22af38,ToM,Assessment of Trust,81436,not_follow,incorrect,50
60c8f3f37aff47f7a764fba3,ToM,Trial 1,3119.5,follow,correct,73
60c8f3f37aff47f7a764fba3,ToM,Trial 2,1292.4000000003723,follow,correct,75
60c8f3f37aff47f7a764fba3,ToM,Trial 3,4053.80000000028,not_follow,incorrect,66
60c8f3f37aff47f7a764fba3,ToM,Trial 4,1132.100000000093,follow,correct,76
60c8f3f37aff47f7a764fba3,ToM,Breaking of Trust,1024.2000000001865,follow,correct,53
60c8f3f37aff47f7a764fba3,ToM,Trial 6,1154.80000000028,follow,correct,83
60c8f3f37aff47f7a764fba3,ToM,Trial 7,3290.5999999996266,follow,correct,63
60c8f3f37aff47f7a764fba3,ToM,Trial 8,1134.2999999998133,follow,correct,72
60c8f3f37aff47f7a764fba3,ToM,Trial 9,6580.700000000186,follow,correct,84
60c8f3f37aff47f7a764fba3,ToM,Assessment of Trust,2250.6999999997197,not_follow,incorrect,64
60c8f798766829e2bc3824d7,ToM,Trial 1,1902.400000035763,follow,correct,100
60c8f798766829e2bc3824d7,ToM,Trial 2,677.5999999642374,follow,correct,100
60c8f798766829e2bc3824d7,ToM,Trial 3,2730.399999976159,follow,correct,76
60c8f798766829e2bc3824d7,ToM,Trial 4,912.0999999642374,follow,correct,100
60c8f798766829e2bc3824d7,ToM,Breaking of Trust,2646.199999988079,follow,correct,55
60c8f798766829e2bc3824d7,ToM,Trial 6,984.1999999880792,follow,correct,100
60c8f798766829e2bc3824d7,ToM,Trial 7,1928.5999999642377,follow,correct,100
60c8f798766829e2bc3824d7,ToM,Trial 8,1278.400000035763,follow,correct,100
60c8f798766829e2bc3824d7,ToM,Trial 9,925.3999999761584,follow,correct,100
60c8f798766829e2bc3824d7,ToM,Assessment of Trust,1670.8000000119205,follow,correct,100
60c9041a96fabc8d7cb36cb5,No-ToM,Trial 1,1193.5,follow,correct,100
60c9041a96fabc8d7cb36cb5,No-ToM,Trial 2,898.8999999761585,follow,correct,100
60c9041a96fabc8d7cb36cb5,No-ToM,Trial 3,1895.900000035763,follow,correct,100
60c9041a96fabc8d7cb36cb5,No-ToM,Trial 4,940.20000004768394,follow,correct,100
60c9041a96fabc8d7cb36cb5,No-ToM,Breaking of Trust,893.8999999761585,follow,correct,100
60c9041a96fabc8d7cb36cb5,No-ToM,Trial 6,756.6999999880793,follow,correct,100
60c9041a96fabc8d7cb36cb5,No-ToM,Trial 7,6160.399999976158,follow,correct,100
60c9041a96fabc8d7cb36cb5,No-ToM,Trial 8,906.3000000119208,follow,correct,100
60c9041a96fabc8d7cb36cb5,No-ToM,Trial 9,734.3999999761585,follow,correct,100
60c9041a96fabc8d7cb36cb5,No-ToM,Assessment of Trust,706.2999999523166,not_follow,incorrect,79
60c92bee08f5cc694ece6e1b,ToM,Trial 1,14801.799999952313,follow,correct,100
60c92bee08f5cc694ece6e1b,ToM,Trial 2,2277.800000011921,follow,correct,100
60c92bee08f5cc694ece6e1b,ToM,Trial 3,9692.699999988072,follow,correct,100
60c92bee08f5cc694ece6e1b,ToM,Trial 4,1543.899999976158,not_follow,incorrect,83
60c92bee08f5cc694ece6e1b,ToM,Breaking of Trust,2019.399999976158,follow,correct,88
60c92bee08f5cc694ece6e1b,ToM,Trial 6,2755.699999988079,follow,correct,100
60c92bee08f5cc694ece6e1b,ToM,Trial 7,876.2999999523166,follow,correct,100
60c92bee08f5cc694ece6e1b,ToM,Trial 8,3843.800000011921,follow,correct,100
60c92bee08f5cc694ece6e1b,ToM,Trial 9,2347.2999999523163,follow,correct,96
60c92bee08f5cc694ece6e1b,ToM,Assessment of Trust,17009.200000047684,follow,correct,83
60c95c6e0e75ea8567c7eec1,ToM,Trial 1,1193.29999999702,follow,correct,100
60c95c6e0e75ea8567c7eec1,ToM,Trial 2,1919.29999999702,follow,correct,100
60c95c6e0e75ea8567c7eec1,ToM,Trial 3,2073.29999999702,follow,correct,100
60c95c6e0e75ea8567c7eec1,ToM,Trial 4,1702.29999999702,follow,correct,100
60c95c6e0e75ea8567c7eec1,ToM,Breaking of Trust,1126.29999999702,follow,correct,100
60c95c6e0e75ea8567c7eec1,ToM,Trial 6,2477.70000000298,follow,correct,80
60c95c6e0e75ea8567c7eec1,ToM,Trial 7,1422.29999999702,follow,correct,90
60c95c6e0e75ea8567c7eec1,ToM,Trial 8,1456.8999999910593,follow,correct,100
60c95c6e0e75ea8567c7eec1,ToM,Trial 9,975.5,follow,correct,80
60c95c6e0e75ea8567c7eec1,ToM,Assessment of Trust,16802.70000000298,not_follow,incorrect,80
60c99f84be084aff5f292f27,No-ToM,Trial 1,4042,follow,correct,100
60c99f84be084aff5f292f27,No-ToM,Trial 2,990.3000000119208,follow,correct,100
60c99f84be084aff5f292f27,No-ToM,Trial 3,3635.4000000357632,follow,correct,100
60c99f84be084aff5f292f27,No-ToM,Trial 4,13727,follow,correct,100
60c99f84be084aff5f292f27,No-ToM,Breaking of Trust,7832.800000011923,follow,correct,100
60c99f84be084aff5f292f27,No-ToM,Trial 6,1001.9000000357628,follow,correct,100
60c99f84be084aff5f292f27,No-ToM,Trial 7,1223.3000000119205,follow,correct,100
60c99f84be084aff5f292f27,No-ToM,Trial 8,1097,follow,correct,100
60c99f84be084aff5f292f27,No-ToM,Trial 9,856.8000000119207,follow,correct,100
60c99f84be084aff5f292f27,No-ToM,Assessment of Trust,1274.7000000476835,not_follow,incorrect,100
60c9c6e1728092717b93abde,No-ToM,Trial 1,1114,follow,correct,100
60c9c6e1728092717b93abde,No-ToM,Trial 2,1418.0000000000582,follow,correct,100
60c9c6e1728092717b93abde,No-ToM,Trial 3,2123,follow,correct,100
60c9c6e1728092717b93abde,No-ToM,Trial 4,6188,follow,correct,90
60c9c6e1728092717b93abde,No-ToM,Breaking of Trust,1786.9999999999418,follow,correct,90
60c9c6e1728092717b93abde,No-ToM,Trial 6,678,follow,correct,90
60c9c6e1728092717b93abde,No-ToM,Trial 7,887,follow,correct,100
60c9c6e1728092717b93abde,No-ToM,Trial 8,857,follow,correct,100
60c9c6e1728092717b93abde,No-ToM,Trial 9,721,follow,correct,100
60c9c6e1728092717b93abde,No-ToM,Assessment of Trust,685.9999999998836,follow,correct,86
60c9d5a43bff10c1b79cd0e1,ToM,Trial 1,3246.634999999544,follow,correct,100
60c9d5a43bff10c1b79cd0e1,ToM,Trial 2,1389.114999999932,follow,correct,100
60c9d5a43bff10c1b79cd0e1,ToM,Trial 3,65719.03500000009,follow,correct,100
60c9d5a43bff10c1b79cd0e1,ToM,Trial 4,1191.4749999996277,not_follow,incorrect,92
60c9d5a43bff10c1b79cd0e1,ToM,Breaking of Trust,1355.1850000002887,follow,correct,100
60c9d5a43bff10c1b79cd0e1,ToM,Trial 6,1146.20500000089,follow,correct,95
60c9d5a43bff10c1b79cd0e1,ToM,Trial 7,9457.25999999922,follow,correct,92
60c9d5a43bff10c1b79cd0e1,ToM,Trial 8,1911.0000000000584,follow,correct,100
60c9d5a43bff10c1b79cd0e1,ToM,Trial 9,1356.0199999992624,follow,correct,100
60c9d5a43bff10c1b79cd0e1,ToM,Assessment of Trust,22874.489999998324,not_follow,incorrect,88
60c9d8ae2ac803814af726f1,No-ToM,Trial 1,820.3999999761585,follow,correct,100
60c9d8ae2ac803814af726f1,No-ToM,Trial 2,699.7999999523166,follow,correct,100
60c9d8ae2ac803814af726f1,No-ToM,Trial 3,32363.5,follow,correct,100
60c9d8ae2ac803814af726f1,No-ToM,Trial 4,1136.899999976158,follow,correct,100
60c9d8ae2ac803814af726f1,No-ToM,Breaking of Trust,1042,follow,correct,100
60c9d8ae2ac803814af726f1,No-ToM,Trial 6,942.100000023842,follow,correct,100
60c9d8ae2ac803814af726f1,No-ToM,Trial 7,1032.399999976158,follow,correct,100
60c9d8ae2ac803814af726f1,No-ToM,Trial 8,762.8999999761585,follow,correct,100
60c9d8ae2ac803814af726f1,No-ToM,Trial 9,969.70000004768394,follow,correct,100
60c9d8ae2ac803814af726f1,No-ToM,Assessment of Trust,127317,not_follow,incorrect,25
60c9e28c4ee862786ba5368d,ToM,Trial 1,1245.5,follow,correct,75
60c9e28c4ee862786ba5368d,ToM,Trial 2,1418.2999999993478,follow,correct,80
60c9e28c4ee862786ba5368d,ToM,Trial 3,13563.90000000014,follow,correct,80
60c9e28c4ee862786ba5368d,ToM,Trial 4,975.400000000256,follow,correct,85
60c9e28c4ee862786ba5368d,ToM,Breaking of Trust,2168.9999999998836,follow,correct,60
60c9e28c4ee862786ba5368d,ToM,Trial 6,1098.5,follow,correct,75
60c9e28c4ee862786ba5368d,ToM,Trial 7,4392.300000000398,follow,correct,75
60c9e28c4ee862786ba5368d,ToM,Trial 8,1132.5999999999765,follow,correct,80
60c9e28c4ee862786ba5368d,ToM,Trial 9,745.6000000002094,follow,correct,80
60c9e28c4ee862786ba5368d,ToM,Assessment of Trust,1193.0000000001164,follow,correct,55
60c9e464e8c19ca40b35cf05,No-ToM,Trial 1,2328.2999999988815,follow,correct,90
60c9e464e8c19ca40b35cf05,No-ToM,Trial 2,1436.7999999988824,follow,correct,75
60c9e464e8c19ca40b35cf05,No-ToM,Trial 3,37672.59999999963,follow,correct,40
60c9e464e8c19ca40b35cf05,No-ToM,Trial 4,983.60000000149,follow,correct,80
60c9e464e8c19ca40b35cf05,No-ToM,Breaking of Trust,9038.699999999251,follow,correct,51
60c9e464e8c19ca40b35cf05,No-ToM,Trial 6,1385.5,follow,correct,45
60c9e464e8c19ca40b35cf05,No-ToM,Trial 7,2387.300000000745,follow,correct,45
60c9e464e8c19ca40b35cf05,No-ToM,Trial 8,1156.800000000745,follow,correct,69
60c9e464e8c19ca40b35cf05,No-ToM,Trial 9,728.5999999977648,follow,correct,62
60c9e464e8c19ca40b35cf05,No-ToM,Assessment of Trust,1475.9000000022356,not_follow,incorrect,33
5ca0d28ab27fd40010f818fa,baseline,Trial 1,2032.30000000005,follow,correct,76
5ca0d28ab27fd40010f818fa,baseline,Trial 2,2216.40000000002,follow,correct,37
5ca0d28ab27fd40010f818fa,baseline,Trial 3,4413.5,not_follow,incorrect,30
5ca0d28ab27fd40010f818fa,baseline,Trial 4,1036.09999999998,follow,correct,73
5ca0d28ab27fd40010f818fa,baseline,Breaking of Trust,1008.69999999995,follow,incorrect,75
5ca0d28ab27fd40010f818fa,baseline,Trial 6,873.199999999953,follow,correct,87
5ca0d28ab27fd40010f818fa,baseline,Trial 7,891,follow,correct,82
5ca0d28ab27fd40010f818fa,baseline,Trial 8,830.79999999993,follow,correct,83
5ca0d28ab27fd40010f818fa,baseline,Trial 9,3443.5,follow,correct,80
5ca0d28ab27fd40010f818fa,baseline,Assessment of Trust,714.20000000007,follow,correct,79
607a3daa5e5eefa6a427b054,baseline,Trial 1,1246,follow,correct,100
607a3daa5e5eefa6a427b054,baseline,Trial 2,622,follow,correct,100
607a3daa5e5eefa6a427b054,baseline,Trial 3,16620,follow,correct,100
607a3daa5e5eefa6a427b054,baseline,Trial 4,1608,not_follow,incorrect,100
607a3daa5e5eefa6a427b054,baseline,Breaking of Trust,1013,follow,incorrect,100
607a3daa5e5eefa6a427b054,baseline,Trial 6,857,follow,correct,100
607a3daa5e5eefa6a427b054,baseline,Trial 7,11070,follow,correct,100
607a3daa5e5eefa6a427b054,baseline,Trial 8,972,follow,correct,85
607a3daa5e5eefa6a427b054,baseline,Trial 9,1690,follow,correct,90
607a3daa5e5eefa6a427b054,baseline,Assessment of Trust,8557,not_follow,incorrect,100
5f296bdd68d6c205b3ad89c4,baseline,Trial 1,1945,follow,correct,100
5f296bdd68d6c205b3ad89c4,baseline,Trial 2,1136,follow,correct,100
5f296bdd68d6c205b3ad89c4,baseline,Trial 3,20058,follow,correct,71
5f296bdd68d6c205b3ad89c4,baseline,Trial 4,1060,not_follow,incorrect,100
5f296bdd68d6c205b3ad89c4,baseline,Breaking of Trust,793,not_follow,correct,97
5f296bdd68d6c205b3ad89c4,baseline,Trial 6,666,follow,correct,100
5f296bdd68d6c205b3ad89c4,baseline,Trial 7,2042,not_follow,incorrect,100
5f296bdd68d6c205b3ad89c4,baseline,Trial 8,1128,follow,correct,100
5f296bdd68d6c205b3ad89c4,baseline,Trial 9,965,follow,correct,100
5f296bdd68d6c205b3ad89c4,baseline,Assessment of Trust,1851,not_follow,incorrect,100
613a9193ed68e49209b471b7,baseline,Trial 1,2009,follow,correct,72
613a9193ed68e49209b471b7,baseline,Trial 2,953.200000000186,follow,correct,72
613a9193ed68e49209b471b7,baseline,Trial 3,5368.79999999981,follow,correct,56
613a9193ed68e49209b471b7,baseline,Trial 4,897.799999999814,follow,correct,68
613a9193ed68e49209b471b7,baseline,Breaking of Trust,856.699999999721,follow,incorrect,83
613a9193ed68e49209b471b7,baseline,Trial 6,1143.60000000009,follow,correct,46
613a9193ed68e49209b471b7,baseline,Trial 7,1439.70000000019,follow,correct,69
613a9193ed68e49209b471b7,baseline,Trial 8,690.700000000186,follow,correct,65
613a9193ed68e49209b471b7,baseline,Trial 9,1881.70000000019,follow,correct,68
613a9193ed68e49209b471b7,baseline,Assessment of Trust,6469.70000000019,follow,correct,68
613f7e7bb3f0ae74dccd6a4e,baseline,Trial 1,1030.40000000596,follow,correct,100
613f7e7bb3f0ae74dccd6a4e,baseline,Trial 2,5054.40000000596,follow,correct,100
613f7e7bb3f0ae74dccd6a4e,baseline,Trial 3,1988.59999999404,follow,correct,100
613f7e7bb3f0ae74dccd6a4e,baseline,Trial 4,2207.20000001788,follow,correct,100
613f7e7bb3f0ae74dccd6a4e,baseline,Breaking of Trust,1147.70000001788,follow,incorrect,100
613f7e7bb3f0ae74dccd6a4e,baseline,Trial 6,1256.59999999404,follow,correct,100
613f7e7bb3f0ae74dccd6a4e,baseline,Trial 7,2902.79999998212,not_follow,incorrect,87
613f7e7bb3f0ae74dccd6a4e,baseline,Trial 8,1675.30000001192,follow,correct,95
613f7e7bb3f0ae74dccd6a4e,baseline,Trial 9,1051.19999998808,not_follow,incorrect,85
613f7e7bb3f0ae74dccd6a4e,baseline,Assessment of Trust,943.90000000596,not_follow,incorrect,87
5fec02b28ac182cfbe734116,baseline,Trial 1,4883.40000000037,follow,correct,45
5fec02b28ac182cfbe734116,baseline,Trial 2,883.900000000373,follow,correct,54
5fec02b28ac182cfbe734116,baseline,Trial 3,2940.90000000037,follow,correct,47
5fec02b28ac182cfbe734116,baseline,Trial 4,1067,follow,correct,54
5fec02b28ac182cfbe734116,baseline,Breaking of Trust,890.099999999628,follow,incorrect,57
5fec02b28ac182cfbe734116,baseline,Trial 6,453.5,follow,correct,59
5fec02b28ac182cfbe734116,baseline,Trial 7,646.400000000373,follow,correct,71
5fec02b28ac182cfbe734116,baseline,Trial 8,644.400000000373,follow,correct,72
5fec02b28ac182cfbe734116,baseline,Trial 9,550.89999999851,follow,correct,58
5fec02b28ac182cfbe734116,baseline,Assessment of Trust,12591.5,follow,correct,52
611513d0ab9d61f4053c4c8e,baseline,Trial 1,1999.5,follow,correct,80
611513d0ab9d61f4053c4c8e,baseline,Trial 2,1385.70000000019,follow,correct,81
611513d0ab9d61f4053c4c8e,baseline,Trial 3,17543.2000000002,follow,correct,40
611513d0ab9d61f4053c4c8e,baseline,Trial 4,1198.20000000019,not_follow,incorrect,100
611513d0ab9d61f4053c4c8e,baseline,Breaking of Trust,1511.79999999981,follow,incorrect,100
611513d0ab9d61f4053c4c8e,baseline,Trial 6,1096,follow,correct,80
611513d0ab9d61f4053c4c8e,baseline,Trial 7,1473.40000000037,follow,correct,70
611513d0ab9d61f4053c4c8e,baseline,Trial 8,1778,follow,correct,100
611513d0ab9d61f4053c4c8e,baseline,Trial 9,1130.70000000019,follow,correct,10
611513d0ab9d61f4053c4c8e,baseline,Assessment of Trust,1405,not_follow,incorrect,100
605f5f48a941e32ac784c084,baseline,Trial 1,1006,follow,correct,84
605f5f48a941e32ac784c084,baseline,Trial 2,873.999999999942,follow,correct,100
605f5f48a941e32ac784c084,baseline,Trial 3,3851,follow,correct,70
605f5f48a941e32ac784c084,baseline,Trial 4,3340,follow,correct,100
605f5f48a941e32ac784c084,baseline,Breaking of Trust,1287,follow,incorrect,84
605f5f48a941e32ac784c084,baseline,Trial 6,5220,follow,correct,100
605f5f48a941e32ac784c084,baseline,Trial 7,2052,not_follow,incorrect,88
605f5f48a941e32ac784c084,baseline,Trial 8,1451.00000000012,follow,correct,93
605f5f48a941e32ac784c084,baseline,Trial 9,1043,not_follow,incorrect,70
605f5f48a941e32ac784c084,baseline,Assessment of Trust,15288,follow,correct,66
5f85e2aadce39a0c715bc895,baseline,Trial 1,1018.5,follow,correct,74
5f85e2aadce39a0c715bc895,baseline,Trial 2,1033.10000002384,follow,correct,25
5f85e2aadce39a0c715bc895,baseline,Trial 3,13385.6000000238,follow,correct,77
5f85e2aadce39a0c715bc895,baseline,Trial 4,934.399999976158,follow,correct,28
5f85e2aadce39a0c715bc895,baseline,Breaking of Trust,942.600000023842,follow,incorrect,46
5f85e2aadce39a0c715bc895,baseline,Trial 6,782.199999988079,follow,correct,65
5f85e2aadce39a0c715bc895,baseline,Trial 7,2023.90000003576,follow,correct,72
5f85e2aadce39a0c715bc895,baseline,Trial 8,1216.40000003576,follow,correct,78
5f85e2aadce39a0c715bc895,baseline,Trial 9,1569.19999998808,follow,correct,61
5f85e2aadce39a0c715bc895,baseline,Assessment of Trust,799.800000011921,not_follow,incorrect,40
5d0ce65611f9b50015c4ae74,baseline,Trial 1,1581.80000001192,follow,correct,100
5d0ce65611f9b50015c4ae74,baseline,Trial 2,1019,follow,correct,52
5d0ce65611f9b50015c4ae74,baseline,Trial 3,3894,follow,correct,100
5d0ce65611f9b50015c4ae74,baseline,Trial 4,1087.30000001192,follow,correct,100
5d0ce65611f9b50015c4ae74,baseline,Breaking of Trust,1031.19999998808,follow,incorrect,100
5d0ce65611f9b50015c4ae74,baseline,Trial 6,1689.40000000596,follow,correct,63
5d0ce65611f9b50015c4ae74,baseline,Trial 7,851.90000000596,follow,correct,100
5d0ce65611f9b50015c4ae74,baseline,Trial 8,1308.70000001788,follow,correct,100
5d0ce65611f9b50015c4ae74,baseline,Trial 9,854.09999999404,follow,correct,100
5d0ce65611f9b50015c4ae74,baseline,Assessment of Trust,1262.79999998212,not_follow,incorrect,100
60c61f0bc0e6c8e756ad2549,baseline,Trial 1,4233.5,follow,correct,100
60c61f0bc0e6c8e756ad2549,baseline,Trial 2,42740.5999999046,follow,correct,74
60c61f0bc0e6c8e756ad2549,baseline,Trial 3,102113,follow,correct,100
60c61f0bc0e6c8e756ad2549,baseline,Trial 4,1933.19999992847,follow,correct,100
60c61f0bc0e6c8e756ad2549,baseline,Breaking of Trust,17774.3000000715,follow,incorrect,100
60c61f0bc0e6c8e756ad2549,baseline,Trial 6,2128.80000007153,follow,correct,100
60c61f0bc0e6c8e756ad2549,baseline,Trial 7,10948.5999999046,follow,correct,100
60c61f0bc0e6c8e756ad2549,baseline,Trial 8,4471.89999997616,follow,correct,100
60c61f0bc0e6c8e756ad2549,baseline,Trial 9,1908.60000002384,follow,correct,100
60c61f0bc0e6c8e756ad2549,baseline,Assessment of Trust,21253.2000000477,not_follow,incorrect,52
614a0c37cc4236b80341f7e7,baseline,Trial 1,1070.29999995232,follow,correct,100
614a0c37cc4236b80341f7e7,baseline,Trial 2,844.5,follow,correct,79
614a0c37cc4236b80341f7e7,baseline,Trial 3,4292.29999995232,follow,correct,89
614a0c37cc4236b80341f7e7,baseline,Trial 4,2193.60000002384,follow,correct,98
614a0c37cc4236b80341f7e7,baseline,Breaking of Trust,1271.39999997616,follow,incorrect,72
614a0c37cc4236b80341f7e7,baseline,Trial 6,1103.89999997616,follow,correct,100
614a0c37cc4236b80341f7e7,baseline,Trial 7,1195.79999995232,follow,correct,69
614a0c37cc4236b80341f7e7,baseline,Trial 8,783.20000004768394,follow,correct,96
614a0c37cc4236b80341f7e7,baseline,Trial 9,503.200000047684,follow,correct,80
614a0c37cc4236b80341f7e7,baseline,Assessment of Trust,1668.29999995232,not_follow,incorrect,61
614280eba55c35f7925dece3,baseline,Trial 1,1041.29999999981,follow,correct,66
614280eba55c35f7925dece3,baseline,Trial 2,713.899999999441,follow,correct,57
614280eba55c35f7925dece3,baseline,Trial 3,1484.90000000037,follow,correct,56
614280eba55c35f7925dece3,baseline,Trial 4,927,follow,correct,56
614280eba55c35f7925dece3,baseline,Breaking of Trust,769,follow,incorrect,56
614280eba55c35f7925dece3,baseline,Trial 6,690.5,follow,correct,54
614280eba55c35f7925dece3,baseline,Trial 7,1339.90000000037,follow,correct,53
614280eba55c35f7925dece3,baseline,Trial 8,849.900000000373,follow,correct,54
614280eba55c35f7925dece3,baseline,Trial 9,743,follow,correct,56
614280eba55c35f7925dece3,baseline,Assessment of Trust,602.5,follow,correct,55
60fd2028bba350d12dbbe7a5,baseline,Trial 1,1582.69999998808,follow,correct,25
60fd2028bba350d12dbbe7a5,baseline,Trial 2,1435.40000003576,follow,correct,22
60fd2028bba350d12dbbe7a5,baseline,Trial 3,1533.60000002384,follow,correct,30
60fd2028bba350d12dbbe7a5,baseline,Trial 4,761.699999988079,follow,correct,55
60fd2028bba350d12dbbe7a5,baseline,Breaking of Trust,1119.19999998808,not_follow,correct,29
60fd2028bba350d12dbbe7a5,baseline,Trial 6,985.100000023842,follow,correct,61
60fd2028bba350d12dbbe7a5,baseline,Trial 7,685.20000004768394,follow,correct,37
60fd2028bba350d12dbbe7a5,baseline,Trial 8,959.699999988079,follow,correct,74
60fd2028bba350d12dbbe7a5,baseline,Trial 9,946,follow,correct,43
60fd2028bba350d12dbbe7a5,baseline,Assessment of Trust,874.5,not_follow,incorrect,58
604de9eb31dfe44163b57d2d,baseline,Trial 1,1246.69999992847,follow,correct,78
604de9eb31dfe44163b57d2d,baseline,Trial 2,1081.60000002384,follow,correct,81
604de9eb31dfe44163b57d2d,baseline,Trial 3,5574,follow,correct,78
604de9eb31dfe44163b57d2d,baseline,Trial 4,1207.19999992847,follow,correct,75
604de9eb31dfe44163b57d2d,baseline,Breaking of Trust,1141.79999995232,follow,incorrect,90
604de9eb31dfe44163b57d2d,baseline,Trial 6,1482.5,follow,correct,75
604de9eb31dfe44163b57d2d,baseline,Trial 7,1155.10000002384,follow,correct,77
604de9eb31dfe44163b57d2d,baseline,Trial 8,939.800000071526,follow,correct,90
604de9eb31dfe44163b57d2d,baseline,Trial 9,886,follow,correct,91
604de9eb31dfe44163b57d2d,baseline,Assessment of Trust,846.599999904633,follow,correct,92
616b2068ec2a937a2b6a45ed,baseline,Trial 1,1006.79999995232,follow,correct,100
616b2068ec2a937a2b6a45ed,baseline,Trial 2,862.800000071526,follow,correct,100
