id,condition,trial,rt,follow_robot,accuracy,conf,data_source,group,rt_mean,conf_mean,follow_freq,5_conf,10_conf,5_rt,10_rt,5_follow,10_follow
5d4c3fcc7a55b500168043a4,No-ToM,Trial 7,1296.6000000238414,follow,correct,93,attention,trust_loser,1863.0099999904633,93.7,9,100,84,1221.5,2851.6999999284744,follow,not_follow
5d4c3fcc7a55b500168043a4,No-ToM,Trial 8,1319.599999904633,follow,correct,100,trial,trust_loser,1863.0099999904633,93.7,9,100,84,1221.5,2851.6999999284744,follow,not_follow
5d4c3fcc7a55b500168043a4,No-ToM,Trial 9,959.1000000238421,follow,correct,100,trial,trust_loser,1863.0099999904633,93.7,9,100,84,1221.5,2851.6999999284744,follow,not_follow
5d4c3fcc7a55b500168043a4,No-ToM,Assessment of Trust,2851.6999999284744,not_follow,incorrect,84,trial,trust_loser,1863.0099999904633,93.7,9,100,84,1221.5,2851.6999999284744,follow,not_follow
5d4fe6a2ffbcf800019d5e54,No-ToM,Trial 1,3670.399999999907,follow,correct,100,trial,trustor,1910.4599999999627,97.4,10,100,86,1365.0999999996275,1419.2000000001863,follow,follow
5d4fe6a2ffbcf800019d5e54,No-ToM,Trial 2,1833.8999999999064,follow,correct,100,trial,trustor,1910.4599999999627,97.4,10,100,86,1365.0999999996275,1419.2000000001863,follow,follow
5d4fe6a2ffbcf800019d5e54,No-ToM,Trial 3,3287.2999999998137,follow,correct,88,attention,trustor,1910.4599999999627,97.4,10,100,86,1365.0999999996275,1419.2000000001863,follow,follow
5d4fe6a2ffbcf800019d5e54,No-ToM,Trial 4,1600.3999999999064,follow,correct,100,trial,trustor,1910.4599999999627,97.4,10,100,86,1365.0999999996275,1419.2000000001863,follow,follow
5d4fe6a2ffbcf800019d5e54,No-ToM,Breaking of Trust,1365.0999999996275,follow,correct,100,trial,trustor,1910.4599999999627,97.4,10,100,86,1365.0999999996275,1419.2000000001863,follow,follow
5d4fe6a2ffbcf800019d5e54,No-ToM,Trial 6,1393.9000000003725,follow,correct,100,trial,trustor,1910.4599999999627,97.4,10,100,86,1365.0999999996275,1419.2000000001863,follow,follow
5d4fe6a2ffbcf800019d5e54,No-ToM,Trial 7,1855,follow,correct,100,attention,trustor,1910.4599999999627,97.4,10,100,86,1365.0999999996275,1419.2000000001863,follow,follow
5d4fe6a2ffbcf800019d5e54,No-ToM,Trial 8,1430.3000000002799,follow,correct,100,trial,trustor,1910.4599999999627,97.4,10,100,86,1365.0999999996275,1419.2000000001863,follow,follow
5d4fe6a2ffbcf800019d5e54,No-ToM,Trial 9,1249.0999999996275,follow,correct,100,trial,trustor,1910.4599999999627,97.4,10,100,86,1365.0999999996275,1419.2000000001863,follow,follow
5d4fe6a2ffbcf800019d5e54,No-ToM,Assessment of Trust,1419.2000000001863,follow,correct,86,trial,trustor,1910.4599999999627,97.4,10,100,86,1365.0999999996275,1419.2000000001863,follow,follow
5d610f5bc3a4da001a53c765,No-ToM,Trial 1,2720.900000002235,follow,correct,100,trial,trustor,2009.0699999999256,94.1,10,100,59,967.0999999977648,1223,follow,follow
5d610f5bc3a4da001a53c765,No-ToM,Trial 2,1257.29999999702,follow,correct,100,trial,trustor,2009.0699999999256,94.1,10,100,59,967.0999999977648,1223,follow,follow
5d610f5bc3a4da001a53c765,No-ToM,Trial 3,3556.300000000745,follow,correct,100,attention,trustor,2009.0699999999256,94.1,10,100,59,967.0999999977648,1223,follow,follow
5d610f5bc3a4da001a53c765,No-ToM,Trial 4,765.79999999702,follow,correct,100,trial,trustor,2009.0699999999256,94.1,10,100,59,967.0999999977648,1223,follow,follow
5d610f5bc3a4da001a53c765,No-ToM,Breaking of Trust,967.0999999977648,follow,correct,100,trial,trustor,2009.0699999999256,94.1,10,100,59,967.0999999977648,1223,follow,follow
5d610f5bc3a4da001a53c765,No-ToM,Trial 6,1775.9000000022356,follow,correct,100,trial,trustor,2009.0699999999256,94.1,10,100,59,967.0999999977648,1223,follow,follow
5d610f5bc3a4da001a53c765,No-ToM,Trial 7,1735.800000000745,follow,correct,82,attention,trustor,2009.0699999999256,94.1,10,100,59,967.0999999977648,1223,follow,follow
5d610f5bc3a4da001a53c765,No-ToM,Trial 8,3192,follow,correct,100,trial,trustor,2009.0699999999256,94.1,10,100,59,967.0999999977648,1223,follow,follow
5d610f5bc3a4da001a53c765,No-ToM,Trial 9,2896.60000000149,follow,correct,100,trial,trustor,2009.0699999999256,94.1,10,100,59,967.0999999977648,1223,follow,follow
5d610f5bc3a4da001a53c765,No-ToM,Assessment of Trust,1223,follow,correct,59,trial,trustor,2009.0699999999256,94.1,10,100,59,967.0999999977648,1223,follow,follow
5d72923243376f0001c2d4f8,No-ToM,Trial 1,4794.600000000093,follow,correct,80,trial,trust_loser,4776.459999999963,85,9,100,95,2332,2006.7999999998133,follow,not_follow
5d72923243376f0001c2d4f8,No-ToM,Trial 2,2067,follow,correct,53,trial,trust_loser,4776.459999999963,85,9,100,95,2332,2006.7999999998133,follow,not_follow
5d72923243376f0001c2d4f8,No-ToM,Trial 3,16057.600000000093,follow,correct,72,attention,trust_loser,4776.459999999963,85,9,100,95,2332,2006.7999999998133,follow,not_follow
5d72923243376f0001c2d4f8,No-ToM,Trial 4,11882.899999999903,follow,correct,100,trial,trust_loser,4776.459999999963,85,9,100,95,2332,2006.7999999998133,follow,not_follow
5d72923243376f0001c2d4f8,No-ToM,Breaking of Trust,2332,follow,correct,100,trial,trust_loser,4776.459999999963,85,9,100,95,2332,2006.7999999998133,follow,not_follow
5d72923243376f0001c2d4f8,No-ToM,Trial 6,1328.5999999996275,follow,correct,50,trial,trust_loser,4776.459999999963,85,9,100,95,2332,2006.7999999998133,follow,not_follow
5d72923243376f0001c2d4f8,No-ToM,Trial 7,3773.100000000093,follow,correct,100,attention,trust_loser,4776.459999999963,85,9,100,95,2332,2006.7999999998133,follow,not_follow
5d72923243376f0001c2d4f8,No-ToM,Trial 8,2138,follow,correct,100,trial,trust_loser,4776.459999999963,85,9,100,95,2332,2006.7999999998133,follow,not_follow
5d72923243376f0001c2d4f8,No-ToM,Trial 9,1384,follow,correct,100,trial,trust_loser,4776.459999999963,85,9,100,95,2332,2006.7999999998133,follow,not_follow
5d72923243376f0001c2d4f8,No-ToM,Assessment of Trust,2006.7999999998133,not_follow,incorrect,95,trial,trust_loser,4776.459999999963,85,9,100,95,2332,2006.7999999998133,follow,not_follow
5d80a878ec33500001aaaa94,ToM,Trial 1,2680.0999999046317,follow,correct,75,trial,trustor,1964.0799999237058,64,10,44,61,2973.5999999046317,2653.699999809265,follow,follow
5d80a878ec33500001aaaa94,ToM,Trial 2,1226.099999904633,follow,correct,85,trial,trustor,1964.0799999237058,64,10,44,61,2973.5999999046317,2653.699999809265,follow,follow
5d80a878ec33500001aaaa94,ToM,Trial 3,1940.9000000953674,follow,correct,55,attention,trustor,1964.0799999237058,64,10,44,61,2973.5999999046317,2653.699999809265,follow,follow
5d80a878ec33500001aaaa94,ToM,Trial 4,2466.5,follow,correct,70,trial,trustor,1964.0799999237058,64,10,44,61,2973.5999999046317,2653.699999809265,follow,follow
5d80a878ec33500001aaaa94,ToM,Breaking of Trust,2973.5999999046317,follow,correct,44,trial,trustor,1964.0799999237058,64,10,44,61,2973.5999999046317,2653.699999809265,follow,follow
5d80a878ec33500001aaaa94,ToM,Trial 6,2223.5999999046317,follow,correct,44,trial,trustor,1964.0799999237058,64,10,44,61,2973.5999999046317,2653.699999809265,follow,follow
5d80a878ec33500001aaaa94,ToM,Trial 7,1280.5,follow,correct,65,attention,trustor,1964.0799999237058,64,10,44,61,2973.5999999046317,2653.699999809265,follow,follow
5d80a878ec33500001aaaa94,ToM,Trial 8,1140.199999809265,follow,correct,76,trial,trustor,1964.0799999237058,64,10,44,61,2973.5999999046317,2653.699999809265,follow,follow
5d80a878ec33500001aaaa94,ToM,Trial 9,1055.599999904633,follow,correct,65,trial,trustor,1964.0799999237058,64,10,44,61,2973.5999999046317,2653.699999809265,follow,follow
5d80a878ec33500001aaaa94,ToM,Assessment of Trust,2653.699999809265,follow,correct,61,trial,trustor,1964.0799999237058,64,10,44,61,2973.5999999046317,2653.699999809265,follow,follow
5d909c555146de0019a80c41,ToM,Trial 1,3413.4000000003725,follow,correct,90,trial,trust_loser,11306.579999999889,84.6,9,91,50,2644.699999999255,37565.699999999255,follow,not_follow
5d909c555146de0019a80c41,ToM,Trial 2,1200.199999999255,follow,correct,90,trial,trust_loser,11306.579999999889,84.6,9,91,50,2644.699999999255,37565.699999999255,follow,not_follow
5d909c555146de0019a80c41,ToM,Trial 3,9861.400000000373,follow,correct,90,attention,trust_loser,11306.579999999889,84.6,9,91,50,2644.699999999255,37565.699999999255,follow,not_follow
5d909c555146de0019a80c41,ToM,Trial 4,1425.5999999996275,follow,correct,90,trial,trust_loser,11306.579999999889,84.6,9,91,50,2644.699999999255,37565.699999999255,follow,not_follow
5d909c555146de0019a80c41,ToM,Breaking of Trust,2644.699999999255,follow,correct,91,trial,trust_loser,11306.579999999889,84.6,9,91,50,2644.699999999255,37565.699999999255,follow,not_follow
5d909c555146de0019a80c41,ToM,Trial 6,2218.300000000745,follow,correct,86,trial,trust_loser,11306.579999999889,84.6,9,91,50,2644.699999999255,37565.699999999255,follow,not_follow
5d909c555146de0019a80c41,ToM,Trial 7,50905.800000000745,follow,correct,70,attention,trust_loser,11306.579999999889,84.6,9,91,50,2644.699999999255,37565.699999999255,follow,not_follow
5d909c555146de0019a80c41,ToM,Trial 8,1844,follow,correct,98,trial,trust_loser,11306.579999999889,84.6,9,91,50,2644.699999999255,37565.699999999255,follow,not_follow
5d909c555146de0019a80c41,ToM,Trial 9,1986.699999999255,follow,correct,91,trial,trust_loser,11306.579999999889,84.6,9,91,50,2644.699999999255,37565.699999999255,follow,not_follow
5d909c555146de0019a80c41,ToM,Assessment of Trust,37565.699999999255,not_follow,incorrect,50,trial,trust_loser,11306.579999999889,84.6,9,91,50,2644.699999999255,37565.699999999255,follow,not_follow
5d984836bf54b503a6bbe9a2,ToM,Trial 1,2560.7999999970198,follow,correct,68,trial,trust_loser,4099.510000000893,74.7,9,74,74,1012.3999999910593,22127.900000005957,follow,not_follow
5d984836bf54b503a6bbe9a2,ToM,Trial 2,2218.70000000298,follow,correct,70,trial,trust_loser,4099.510000000893,74.7,9,74,74,1012.3999999910593,22127.900000005957,follow,not_follow
5d984836bf54b503a6bbe9a2,ToM,Trial 3,2424.20000000298,follow,correct,60,attention,trust_loser,4099.510000000893,74.7,9,74,74,1012.3999999910593,22127.900000005957,follow,not_follow
5d984836bf54b503a6bbe9a2,ToM,Trial 4,941.2000000029802,follow,correct,90,trial,trust_loser,4099.510000000893,74.7,9,74,74,1012.3999999910593,22127.900000005957,follow,not_follow
5d984836bf54b503a6bbe9a2,ToM,Breaking of Trust,1012.3999999910593,follow,correct,74,trial,trust_loser,4099.510000000893,74.7,9,74,74,1012.3999999910593,22127.900000005957,follow,not_follow
5d984836bf54b503a6bbe9a2,ToM,Trial 6,1942.2000000029802,follow,correct,63,trial,trust_loser,4099.510000000893,74.7,9,74,74,1012.3999999910593,22127.900000005957,follow,not_follow
5d984836bf54b503a6bbe9a2,ToM,Trial 7,2131.0999999940395,follow,correct,70,attention,trust_loser,4099.510000000893,74.7,9,74,74,1012.3999999910593,22127.900000005957,follow,not_follow
5d984836bf54b503a6bbe9a2,ToM,Trial 8,4528.900000005961,follow,correct,91,trial,trust_loser,4099.510000000893,74.7,9,74,74,1012.3999999910593,22127.900000005957,follow,not_follow
5d984836bf54b503a6bbe9a2,ToM,Trial 9,1107.7000000029802,follow,correct,87,trial,trust_loser,4099.510000000893,74.7,9,74,74,1012.3999999910593,22127.900000005957,follow,not_follow
5d984836bf54b503a6bbe9a2,ToM,Assessment of Trust,22127.900000005957,not_follow,incorrect,74,trial,trust_loser,4099.510000000893,74.7,9,74,74,1012.3999999910593,22127.900000005957,follow,not_follow
5d9cc271e64f5a00172aa239,ToM,Trial 1,1133.699999988079,follow,correct,100,trial,trust_loser,3624.0800000011914,87.6,8,100,86,695.4000000357628,9986.399999976153,follow,not_follow
5d9cc271e64f5a00172aa239,ToM,Trial 2,16040,follow,correct,100,trial,trust_loser,3624.0800000011914,87.6,8,100,86,695.4000000357628,9986.399999976153,follow,not_follow
5d9cc271e64f5a00172aa239,ToM,Trial 3,2773.199999988079,follow,correct,95,attention,trust_loser,3624.0800000011914,87.6,8,100,86,695.4000000357628,9986.399999976153,follow,not_follow
5d9cc271e64f5a00172aa239,ToM,Trial 4,1033.2000000476837,follow,correct,93,trial,trust_loser,3624.0800000011914,87.6,8,100,86,695.4000000357628,9986.399999976153,follow,not_follow
5d9cc271e64f5a00172aa239,ToM,Breaking of Trust,695.4000000357628,follow,correct,100,trial,trust_loser,3624.0800000011914,87.6,8,100,86,695.4000000357628,9986.399999976153,follow,not_follow
5d9cc271e64f5a00172aa239,ToM,Trial 6,802.5,follow,correct,65,trial,trust_loser,3624.0800000011914,87.6,8,100,86,695.4000000357628,9986.399999976153,follow,not_follow
5d9cc271e64f5a00172aa239,ToM,Trial 7,1864,not_follow,incorrect,73,attention,trust_loser,3624.0800000011914,87.6,8,100,86,695.4000000357628,9986.399999976153,follow,not_follow
5d9cc271e64f5a00172aa239,ToM,Trial 8,1383,follow,correct,72,trial,trust_loser,3624.0800000011914,87.6,8,100,86,695.4000000357628,9986.399999976153,follow,not_follow
5d9cc271e64f5a00172aa239,ToM,Trial 9,529.3999999761585,follow,correct,92,trial,trust_loser,3624.0800000011914,87.6,8,100,86,695.4000000357628,9986.399999976153,follow,not_follow
5d9cc271e64f5a00172aa239,ToM,Assessment of Trust,9986.399999976153,not_follow,incorrect,86,trial,trust_loser,3624.0800000011914,87.6,8,100,86,695.4000000357628,9986.399999976153,follow,not_follow
5d9de8e8996ad3001b904aa5,ToM,Trial 1,2671.5,follow,correct,100,trial,trust_loser,2686.7600000053635,99.4,9,100,100,963.1999999880793,14367.199999988072,follow,not_follow
5d9de8e8996ad3001b904aa5,ToM,Trial 2,736.6000000238421,follow,correct,94,trial,trust_loser,2686.7600000053635,99.4,9,100,100,963.1999999880793,14367.199999988072,follow,not_follow
5d9de8e8996ad3001b904aa5,ToM,Trial 3,2841.7000000178805,follow,correct,100,attention,trust_loser,2686.7600000053635,99.4,9,100,100,963.1999999880793,14367.199999988072,follow,not_follow
5d9de8e8996ad3001b904aa5,ToM,Trial 4,1286.3000000119205,follow,correct,100,trial,trust_loser,2686.7600000053635,99.4,9,100,100,963.1999999880793,14367.199999988072,follow,not_follow
5d9de8e8996ad3001b904aa5,ToM,Breaking of Trust,963.1999999880793,follow,correct,100,trial,trust_loser,2686.7600000053635,99.4,9,100,100,963.1999999880793,14367.199999988072,follow,not_follow
5d9de8e8996ad3001b904aa5,ToM,Trial 6,986.8000000119207,follow,correct,100,trial,trust_loser,2686.7600000053635,99.4,9,100,100,963.1999999880793,14367.199999988072,follow,not_follow
5d9de8e8996ad3001b904aa5,ToM,Trial 7,813.5999999940394,follow,correct,100,attention,trust_loser,2686.7600000053635,99.4,9,100,100,963.1999999880793,14367.199999988072,follow,not_follow
5d9de8e8996ad3001b904aa5,ToM,Trial 8,931.5,follow,correct,100,trial,trust_loser,2686.7600000053635,99.4,9,100,100,963.1999999880793,14367.199999988072,follow,not_follow
5d9de8e8996ad3001b904aa5,ToM,Trial 9,1269.200000017881,follow,correct,100,trial,trust_loser,2686.7600000053635,99.4,9,100,100,963.1999999880793,14367.199999988072,follow,not_follow
5d9de8e8996ad3001b904aa5,ToM,Assessment of Trust,14367.199999988072,not_follow,incorrect,100,trial,trust_loser,2686.7600000053635,99.4,9,100,100,963.1999999880793,14367.199999988072,follow,not_follow
5da833bced9e880012a496b8,No-ToM,Trial 1,2135.440000332892,follow,correct,100,trial,trustor,7722.350999899208,83.7,9,100,56,1409.5599995926023,20268.56999937445,follow,follow
5da833bced9e880012a496b8,No-ToM,Trial 2,1209.1949991881847,follow,correct,100,trial,trustor,7722.350999899208,83.7,9,100,56,1409.5599995926023,20268.56999937445,follow,follow
5da833bced9e880012a496b8,No-ToM,Trial 3,29128.734999336295,follow,correct,28,attention,trustor,7722.350999899208,83.7,9,100,56,1409.5599995926023,20268.56999937445,follow,follow
5da833bced9e880012a496b8,No-ToM,Trial 4,1417.3050001263618,follow,correct,100,trial,trustor,7722.350999899208,83.7,9,100,56,1409.5599995926023,20268.56999937445,follow,follow
5da833bced9e880012a496b8,No-ToM,Breaking of Trust,1409.5599995926023,follow,correct,100,trial,trustor,7722.350999899208,83.7,9,100,56,1409.5599995926023,20268.56999937445,follow,follow
5da833bced9e880012a496b8,No-ToM,Trial 6,18162.810000590973,not_follow,incorrect,69,trial,trustor,7722.350999899208,83.7,9,100,56,1409.5599995926023,20268.56999937445,follow,follow
5da833bced9e880012a496b8,No-ToM,Trial 7,1290.4750006273389,follow,correct,84,attention,trustor,7722.350999899208,83.7,9,100,56,1409.5599995926023,20268.56999937445,follow,follow
5da833bced9e880012a496b8,No-ToM,Trial 8,1130.2150003612048,follow,correct,100,trial,trustor,7722.350999899208,83.7,9,100,56,1409.5599995926023,20268.56999937445,follow,follow
5da833bced9e880012a496b8,No-ToM,Trial 9,1071.2049994617705,follow,correct,100,trial,trustor,7722.350999899208,83.7,9,100,56,1409.5599995926023,20268.56999937445,follow,follow
5da833bced9e880012a496b8,No-ToM,Assessment of Trust,20268.56999937445,follow,correct,56,trial,trustor,7722.350999899208,83.7,9,100,56,1409.5599995926023,20268.56999937445,follow,follow
5da903f3b5c28d0017745a1c,ToM,Trial 1,1382,follow,correct,89,trial,trust_loser,2435.5899999976155,84.7,9,74,89,11219.799999997014,1650.2000000029802,follow,not_follow
5da903f3b5c28d0017745a1c,ToM,Trial 2,740.79999999702,follow,correct,95,trial,trust_loser,2435.5899999976155,84.7,9,74,89,11219.799999997014,1650.2000000029802,follow,not_follow
5da903f3b5c28d0017745a1c,ToM,Trial 3,3248.0999999940395,follow,correct,86,attention,trust_loser,2435.5899999976155,84.7,9,74,89,11219.799999997014,1650.2000000029802,follow,not_follow
5da903f3b5c28d0017745a1c,ToM,Trial 4,1208.7000000029802,follow,correct,88,trial,trust_loser,2435.5899999976155,84.7,9,74,89,11219.799999997014,1650.2000000029802,follow,not_follow
5da903f3b5c28d0017745a1c,ToM,Breaking of Trust,11219.799999997014,follow,correct,74,trial,trust_loser,2435.5899999976155,84.7,9,74,89,11219.799999997014,1650.2000000029802,follow,not_follow
5da903f3b5c28d0017745a1c,ToM,Trial 6,670.5999999940394,follow,correct,78,trial,trust_loser,2435.5899999976155,84.7,9,74,89,11219.799999997014,1650.2000000029802,follow,not_follow
5da903f3b5c28d0017745a1c,ToM,Trial 7,690.8999999910593,follow,correct,79,attention,trust_loser,2435.5899999976155,84.7,9,74,89,11219.799999997014,1650.2000000029802,follow,not_follow
5da903f3b5c28d0017745a1c,ToM,Trial 8,829.4000000059604,follow,correct,83,trial,trust_loser,2435.5899999976155,84.7,9,74,89,11219.799999997014,1650.2000000029802,follow,not_follow
5da903f3b5c28d0017745a1c,ToM,Trial 9,2715.39999999106,follow,correct,86,trial,trust_loser,2435.5899999976155,84.7,9,74,89,11219.799999997014,1650.2000000029802,follow,not_follow
5da903f3b5c28d0017745a1c,ToM,Assessment of Trust,1650.2000000029802,not_follow,incorrect,89,trial,trust_loser,2435.5899999976155,84.7,9,74,89,11219.799999997014,1650.2000000029802,follow,not_follow
5db15cff5d909000135837d3,No-ToM,Trial 1,2037.3000000119205,follow,correct,60,trial,trust_loser,3760.9699999988084,69.7,9,51,60,2819,13840.800000011925,follow,not_follow
5db15cff5d909000135837d3,No-ToM,Trial 2,1296.3000000119205,follow,correct,60,trial,trust_loser,3760.9699999988084,69.7,9,51,60,2819,13840.800000011925,follow,not_follow
5db15cff5d909000135837d3,No-ToM,Trial 3,5224,follow,correct,60,attention,trust_loser,3760.9699999988084,69.7,9,51,60,2819,13840.800000011925,follow,not_follow
5db15cff5d909000135837d3,No-ToM,Trial 4,1442.0999999642377,follow,correct,100,trial,trust_loser,3760.9699999988084,69.7,9,51,60,2819,13840.800000011925,follow,not_follow
5db15cff5d909000135837d3,No-ToM,Breaking of Trust,2819,follow,correct,51,trial,trust_loser,3760.9699999988084,69.7,9,51,60,2819,13840.800000011925,follow,not_follow
5db15cff5d909000135837d3,No-ToM,Trial 6,4541.099999964237,follow,correct,52,trial,trust_loser,3760.9699999988084,69.7,9,51,60,2819,13840.800000011925,follow,not_follow
